Alter;Beruf;Familienstand;Ausbildung;Ausgefallen;Kontostand;Eigentum;Darlehen;Dauer;Label
42;Angestellter;verheiratet;Mittlere Reife;0;191;1;0;382;0
21;Student;ledig;Allgemeine Hochschulreife;0;215;0;0;382;1
44;Techniker;ledig;Allgemeine Hochschulreife;0;250;0;0;382;1
48;Beamter;geschieden;Allgemeine Hochschulreife;0;341;0;1;382;0
50;Angestellter;verheiratet;Mittlere Reife;0;383;0;0;382;0
33;Arbeitslos;ledig;Mittlere Reife;0;396;0;0;382;0
29;Techniker;ledig;Allgemeine Hochschulreife;0;534;1;0;382;0
34;Selbständig;geschieden;Hochschulabschluss;0;681;0;0;382;0
36;Angestellter;verheiratet;Mittlere Reife;0;733;1;0;382;0
48;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;926;0;0;382;1
29;Angestellter;verheiratet;Allgemeine Hochschulreife;0;940;1;1;382;1
27;Selbständig;ledig;Hochschulabschluss;0;1393;0;0;382;0
40;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1708;1;0;382;0
39;unbekannt;verheiratet;Hochschulabschluss;0;2450;0;0;382;0
47;Selbständig;verheiratet;Mittlere Reife;0;3363;0;0;382;0
60;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;4428;0;0;382;0
49;unbekannt;verheiratet;Hochschulabschluss;0;5711;1;0;382;0
35;Beamter;verheiratet;Allgemeine Hochschulreife;0;10133;0;1;382;0
42;Angestellter;verheiratet;Mittlere Reife;0;21;1;0;383;0
32;unbekannt;verheiratet;Hochschulabschluss;0;101;1;1;383;0
32;Beamter;verheiratet;Hochschulabschluss;0;118;0;0;383;0
32;unbekannt;ledig;Allgemeine Hochschulreife;0;301;1;0;383;0
38;Techniker;verheiratet;Allgemeine Hochschulreife;0;318;0;0;383;1
31;Angestellter;ledig;Allgemeine Hochschulreife;0;350;1;0;383;0
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;426;1;1;383;0
40;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;473;1;0;383;1
33;unbekannt;ledig;Hochschulabschluss;0;816;1;0;383;1
44;Angestellter;verheiratet;Allgemeine Hochschulreife;0;879;1;0;383;0
36;unbekannt;geschieden;Hochschulabschluss;0;1057;0;0;383;0
34;Techniker;verheiratet;Allgemeine Hochschulreife;0;1137;0;0;383;0
26;Student;ledig;Allgemeine Hochschulreife;0;1346;0;0;383;0
39;Techniker;ledig;Allgemeine Hochschulreife;0;1435;0;0;383;1
26;unbekannt;ledig;Hochschulabschluss;0;1720;0;0;383;0
65;Rentner;geschieden;Mittlere Reife;0;1840;0;0;383;0
43;Techniker;verheiratet;Allgemeine Hochschulreife;0;3049;0;0;383;0
28;unbekannt;ledig;Hochschulabschluss;0;5549;0;0;383;0
31;unbekannt;ledig;Hochschulabschluss;0;6495;0;0;383;0
34;Selbständig;verheiratet;Mittlere Reife;0;7468;1;1;383;1
45;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-258;1;0;384;0
59;Rentner;verheiratet;Mittlere Reife;0;13;0;0;384;0
31;Angestellter;verheiratet;Allgemeine Hochschulreife;0;23;0;1;384;0
30;unbekannt;verheiratet;Hochschulabschluss;0;131;1;0;384;1
49;Freiberufler;verheiratet;Mittlere Reife;0;137;1;0;384;0
33;unbekannt;verheiratet;Hochschulabschluss;0;373;0;0;384;0
30;Freiberufler;verheiratet;Mittlere Reife;0;495;1;0;384;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;563;0;1;384;0
30;Techniker;ledig;Hochschulabschluss;0;655;0;0;384;1
47;unbekannt;verheiratet;unbekannt;0;677;0;0;384;0
26;Techniker;verheiratet;Allgemeine Hochschulreife;0;915;0;0;384;1
52;Techniker;verheiratet;Allgemeine Hochschulreife;0;1423;0;0;384;0
51;unbekannt;verheiratet;Hochschulabschluss;0;1612;0;0;384;0
42;Angestellter;verheiratet;Mittlere Reife;0;2103;1;0;384;1
28;Student;ledig;Hochschulabschluss;0;3054;0;0;384;1
37;unbekannt;ledig;Hochschulabschluss;0;3141;0;0;384;1
33;Angestellter;verheiratet;Hochschulabschluss;0;6138;1;0;384;0
31;unbekannt;ledig;Hochschulabschluss;0;11821;0;0;384;1
49;Selbständig;verheiratet;Allgemeine Hochschulreife;0;-199;1;1;385;0
20;Student;verheiratet;unbekannt;0;292;0;0;385;1
27;Selbständig;ledig;Hochschulabschluss;0;347;0;0;385;1
24;Angestellter;ledig;Allgemeine Hochschulreife;0;578;1;0;385;0
60;Beamter;geschieden;Allgemeine Hochschulreife;0;663;0;1;385;0
49;Techniker;verheiratet;Allgemeine Hochschulreife;0;905;0;0;385;0
46;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;926;0;0;385;1
33;unbekannt;ledig;Hochschulabschluss;0;935;0;0;385;1
31;unbekannt;verheiratet;Hochschulabschluss;0;1010;1;0;385;0
26;Techniker;ledig;Allgemeine Hochschulreife;0;1231;1;0;385;1
38;unbekannt;verheiratet;Hochschulabschluss;0;1477;0;0;385;1
40;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1554;1;0;385;0
47;Servicekraft;ledig;unbekannt;0;1784;0;0;385;1
39;unbekannt;verheiratet;Hochschulabschluss;0;2939;0;0;385;0
32;unbekannt;verheiratet;Hochschulabschluss;0;6449;0;0;385;0
33;Beamter;verheiratet;Allgemeine Hochschulreife;0;6;1;0;386;0
36;unbekannt;verheiratet;Hochschulabschluss;0;9;0;0;386;1
55;unbekannt;verheiratet;Hochschulabschluss;0;42;1;0;386;0
44;Techniker;ledig;Allgemeine Hochschulreife;0;196;1;0;386;0
48;Techniker;verheiratet;Mittlere Reife;0;235;0;0;386;1
33;unbekannt;verheiratet;Mittlere Reife;0;262;1;0;386;0
46;Angestellter;verheiratet;Mittlere Reife;0;292;1;0;386;0
40;Techniker;geschieden;Allgemeine Hochschulreife;0;300;1;1;386;0
37;Techniker;verheiratet;Allgemeine Hochschulreife;0;432;1;0;386;1
25;Techniker;ledig;Allgemeine Hochschulreife;0;505;0;1;386;1
38;Angestellter;ledig;Mittlere Reife;0;1583;1;0;386;0
36;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1790;1;0;386;0
59;unbekannt;verheiratet;Hochschulabschluss;0;1857;0;0;386;0
34;unbekannt;ledig;Hochschulabschluss;0;2159;0;0;386;1
37;Angestellter;verheiratet;Mittlere Reife;0;3051;0;0;386;0
38;Techniker;verheiratet;Allgemeine Hochschulreife;0;7696;1;0;386;0
63;Selbständig;verheiratet;Hochschulabschluss;0;-39;0;0;387;1
54;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;0;1;0;387;0
53;Beamter;verheiratet;Allgemeine Hochschulreife;0;53;1;0;387;1
47;unbekannt;ledig;Hochschulabschluss;0;86;0;0;387;1
28;Servicekraft;ledig;Allgemeine Hochschulreife;0;168;0;0;387;1
38;Beamter;verheiratet;Allgemeine Hochschulreife;0;384;0;0;387;0
48;Angestellter;verheiratet;Allgemeine Hochschulreife;0;685;1;0;387;0
38;unbekannt;ledig;Hochschulabschluss;0;1027;1;0;387;0
55;Techniker;verheiratet;Hochschulabschluss;0;1320;0;0;387;1
36;Rentner;ledig;Hochschulabschluss;0;1514;1;0;387;0
60;Techniker;verheiratet;Mittlere Reife;0;4243;1;0;387;0
38;Techniker;verheiratet;Allgemeine Hochschulreife;0;4539;0;0;387;1
32;Freiberufler;verheiratet;Hochschulabschluss;0;0;1;0;388;0
46;Beamter;verheiratet;Allgemeine Hochschulreife;0;22;0;0;388;1
41;unbekannt;verheiratet;Hochschulabschluss;0;36;0;0;388;0
33;unbekannt;ledig;Hochschulabschluss;0;289;1;0;388;0
53;Angestellter;verheiratet;Mittlere Reife;0;306;0;0;388;1
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;557;0;0;388;0
26;Beamter;ledig;Allgemeine Hochschulreife;0;685;0;0;388;0
46;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;692;1;0;388;0
66;Rentner;verheiratet;Allgemeine Hochschulreife;0;780;0;0;388;0
49;Hausgehilfin;verheiratet;Mittlere Reife;0;889;0;0;388;1
56;unbekannt;verheiratet;Hochschulabschluss;0;1407;0;0;388;0
31;Selbständig;ledig;Hochschulabschluss;0;1536;1;0;388;0
47;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1568;1;0;388;1
33;unbekannt;verheiratet;Hochschulabschluss;0;1778;0;0;388;1
45;unbekannt;verheiratet;Hochschulabschluss;0;2953;1;1;388;0
45;Beamter;verheiratet;Allgemeine Hochschulreife;0;3006;0;0;388;1
45;Techniker;geschieden;Allgemeine Hochschulreife;0;3271;0;0;388;0
39;unbekannt;ledig;Hochschulabschluss;0;0;0;0;389;0
28;Techniker;ledig;Allgemeine Hochschulreife;0;8;1;0;389;0
33;Beamter;verheiratet;Hochschulabschluss;0;79;1;0;389;1
62;Angestellter;verheiratet;Allgemeine Hochschulreife;0;180;0;0;389;1
30;Servicekraft;ledig;Allgemeine Hochschulreife;0;334;0;0;389;0
37;Angestellter;verheiratet;Allgemeine Hochschulreife;0;417;0;0;389;0
46;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;451;1;1;389;0
38;unbekannt;verheiratet;Hochschulabschluss;0;655;0;0;389;0
58;Rentner;verheiratet;unbekannt;0;662;1;0;389;0
27;Angestellter;ledig;Allgemeine Hochschulreife;0;1049;0;0;389;0
40;Servicekraft;geschieden;Allgemeine Hochschulreife;0;1062;1;0;389;0
48;unbekannt;verheiratet;Hochschulabschluss;0;1147;0;0;389;1
63;Rentner;verheiratet;Allgemeine Hochschulreife;0;1495;0;0;389;0
40;Beamter;verheiratet;Allgemeine Hochschulreife;0;2591;1;1;389;0
27;Techniker;ledig;Hochschulabschluss;0;3064;0;1;389;0
46;Angestellter;verheiratet;Mittlere Reife;0;9083;1;0;389;0
49;Techniker;verheiratet;Allgemeine Hochschulreife;0;-147;1;0;390;0
57;Freiberufler;verheiratet;Hochschulabschluss;0;0;0;0;390;0
28;Beamter;ledig;Allgemeine Hochschulreife;0;0;1;1;390;1
33;Techniker;verheiratet;Hochschulabschluss;0;79;1;1;390;0
42;Servicekraft;verheiratet;Allgemeine Hochschulreife;1;129;0;0;390;0
63;Angestellter;verheiratet;Allgemeine Hochschulreife;0;180;0;0;390;1
30;Beamter;ledig;Allgemeine Hochschulreife;0;186;1;0;390;0
43;Beamter;ledig;Allgemeine Hochschulreife;0;250;1;0;390;0
25;Student;ledig;Hochschulabschluss;0;326;0;0;390;1
37;Angestellter;verheiratet;Allgemeine Hochschulreife;0;346;1;0;390;0
55;Beamter;verheiratet;Allgemeine Hochschulreife;0;602;0;0;390;1
33;Angestellter;ledig;Mittlere Reife;0;611;0;0;390;1
52;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;659;0;0;390;1
39;Techniker;verheiratet;Allgemeine Hochschulreife;0;834;1;1;390;0
37;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1330;0;0;390;1
27;Techniker;ledig;Allgemeine Hochschulreife;0;1601;0;0;390;0
43;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;1625;1;0;390;0
24;Student;ledig;Allgemeine Hochschulreife;0;1847;0;0;390;0
29;Student;ledig;Allgemeine Hochschulreife;0;1854;0;0;390;0
26;Techniker;ledig;Allgemeine Hochschulreife;0;3244;0;0;390;0
36;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;17458;0;0;390;1
27;Servicekraft;ledig;Allgemeine Hochschulreife;0;-195;1;0;391;1
50;Techniker;verheiratet;Allgemeine Hochschulreife;0;-70;1;1;391;0
54;Beamter;verheiratet;Allgemeine Hochschulreife;0;0;0;0;391;0
35;unbekannt;verheiratet;Hochschulabschluss;0;0;1;0;391;1
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;15;1;0;391;0
60;Rentner;verheiratet;unbekannt;0;209;0;0;391;0
32;Angestellter;verheiratet;Mittlere Reife;0;233;1;0;391;0
45;Angestellter;verheiratet;Allgemeine Hochschulreife;0;392;1;0;391;0
36;Servicekraft;geschieden;Allgemeine Hochschulreife;0;532;1;0;391;0
31;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;593;1;0;391;0
51;Rentner;verheiratet;Mittlere Reife;0;670;1;0;391;0
51;Angestellter;ledig;Allgemeine Hochschulreife;0;708;1;0;391;0
58;Angestellter;verheiratet;Mittlere Reife;0;5445;1;0;391;0
34;unbekannt;verheiratet;Hochschulabschluss;0;19391;0;0;391;1
31;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;-489;1;1;392;0
27;Arbeitslos;ledig;Allgemeine Hochschulreife;0;0;0;1;392;0
59;unbekannt;verheiratet;Hochschulabschluss;0;0;1;1;392;1
35;unbekannt;geschieden;Hochschulabschluss;0;146;0;0;392;0
35;Beamter;verheiratet;Allgemeine Hochschulreife;0;269;1;1;392;0
49;Angestellter;verheiratet;Allgemeine Hochschulreife;0;298;1;0;392;0
53;unbekannt;verheiratet;Hochschulabschluss;0;597;0;0;392;1
34;unbekannt;ledig;Hochschulabschluss;0;647;1;0;392;0
44;Angestellter;verheiratet;Allgemeine Hochschulreife;0;788;1;0;392;0
61;Rentner;verheiratet;Allgemeine Hochschulreife;0;938;0;0;392;0
58;Rentner;verheiratet;Mittlere Reife;0;1351;1;0;392;0
45;Techniker;ledig;Hochschulabschluss;0;1591;0;0;392;0
40;Techniker;ledig;Hochschulabschluss;0;1646;1;0;392;1
68;Rentner;verheiratet;Hochschulabschluss;0;2812;0;0;392;0
36;Freiberufler;geschieden;Hochschulabschluss;0;3407;0;0;392;1
64;Rentner;verheiratet;Allgemeine Hochschulreife;0;4787;0;0;392;0
51;Selbständig;verheiratet;Allgemeine Hochschulreife;0;4920;0;0;392;0
45;Angestellter;verheiratet;Mittlere Reife;0;31;0;0;393;0
34;Techniker;ledig;Allgemeine Hochschulreife;0;49;0;0;393;0
29;Arbeitslos;ledig;Hochschulabschluss;0;70;0;0;393;1
37;Angestellter;verheiratet;Mittlere Reife;0;89;1;0;393;0
36;Freiberufler;verheiratet;Hochschulabschluss;0;99;1;1;393;0
33;unbekannt;ledig;Hochschulabschluss;0;101;1;0;393;0
26;Servicekraft;ledig;Allgemeine Hochschulreife;0;335;0;0;393;0
42;Selbständig;ledig;Hochschulabschluss;0;580;0;0;393;0
58;Rentner;verheiratet;Allgemeine Hochschulreife;0;624;1;0;393;0
30;Techniker;ledig;Allgemeine Hochschulreife;0;728;1;0;393;0
23;Selbständig;ledig;Hochschulabschluss;0;780;0;0;393;1
34;unbekannt;ledig;Hochschulabschluss;0;966;1;0;393;0
53;Angestellter;ledig;Allgemeine Hochschulreife;0;1004;0;0;393;1
45;unbekannt;ledig;Hochschulabschluss;0;2067;1;0;393;1
35;Techniker;verheiratet;Allgemeine Hochschulreife;0;4922;1;0;393;1
30;unbekannt;ledig;Hochschulabschluss;0;8535;0;0;393;1
41;Arbeitslos;ledig;Hochschulabschluss;0;79;0;0;394;1
26;Selbständig;ledig;Hochschulabschluss;0;168;0;0;394;1
31;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;490;1;0;394;0
25;unbekannt;ledig;Hochschulabschluss;0;490;0;0;394;0
31;Angestellter;verheiratet;Allgemeine Hochschulreife;0;604;1;0;394;0
31;Beamter;verheiratet;Allgemeine Hochschulreife;0;879;1;0;394;1
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1089;1;0;394;1
27;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;1167;0;0;394;0
54;Arbeitslos;verheiratet;Hochschulabschluss;0;1180;0;0;394;0
42;Angestellter;geschieden;Allgemeine Hochschulreife;0;1450;0;0;394;0
27;Techniker;ledig;Hochschulabschluss;0;1976;0;0;394;0
55;Beamter;verheiratet;unbekannt;0;2038;0;0;394;1
31;Servicekraft;ledig;Allgemeine Hochschulreife;0;2252;0;0;394;0
28;unbekannt;ledig;Hochschulabschluss;0;2380;0;0;394;0
35;unbekannt;verheiratet;Hochschulabschluss;0;2717;0;0;394;1
36;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2984;1;0;394;1
41;Selbständig;verheiratet;Hochschulabschluss;0;0;1;0;395;1
28;Hausgehilfin;ledig;Allgemeine Hochschulreife;0;1;1;0;395;0
23;Freiberufler;ledig;Mittlere Reife;0;4;1;0;395;1
31;Beamter;ledig;Allgemeine Hochschulreife;0;50;0;0;395;0
38;Servicekraft;geschieden;Allgemeine Hochschulreife;0;76;1;0;395;0
69;Rentner;verheiratet;unbekannt;0;426;0;0;395;0
37;Beamter;verheiratet;Allgemeine Hochschulreife;0;597;0;0;395;1
28;Beamter;verheiratet;Allgemeine Hochschulreife;0;897;0;0;395;0
39;Techniker;ledig;Allgemeine Hochschulreife;0;1104;0;0;395;1
59;Arbeitslos;geschieden;Allgemeine Hochschulreife;0;2026;0;0;395;0
54;unbekannt;ledig;Hochschulabschluss;0;2081;0;0;395;0
50;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2376;1;0;395;1
32;Servicekraft;ledig;Allgemeine Hochschulreife;0;2478;0;1;395;0
42;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;9277;1;0;395;0
40;Rentner;ledig;Mittlere Reife;0;-79;0;0;396;0
24;unbekannt;ledig;Hochschulabschluss;0;1;0;0;396;1
36;Freiberufler;ledig;Mittlere Reife;0;5;0;0;396;0
26;Student;ledig;Hochschulabschluss;0;39;0;0;396;1
58;Techniker;verheiratet;Allgemeine Hochschulreife;0;99;0;0;396;1
60;Techniker;verheiratet;Allgemeine Hochschulreife;0;259;0;0;396;1
33;Angestellter;verheiratet;Mittlere Reife;0;410;1;0;396;0
30;Student;ledig;Hochschulabschluss;0;699;0;0;396;0
33;unbekannt;verheiratet;Hochschulabschluss;0;812;0;0;396;0
36;Arbeitslos;geschieden;Allgemeine Hochschulreife;0;871;0;0;396;1
30;Techniker;ledig;Allgemeine Hochschulreife;0;930;0;0;396;1
29;unbekannt;ledig;Hochschulabschluss;0;985;1;0;396;1
24;unbekannt;ledig;Hochschulabschluss;0;1030;0;0;396;1
37;Beamter;verheiratet;Allgemeine Hochschulreife;0;1193;0;0;396;0
40;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1386;1;1;396;0
39;Beamter;ledig;Allgemeine Hochschulreife;0;1413;1;0;396;0
65;Rentner;verheiratet;Hochschulabschluss;0;1973;0;0;396;0
37;Beamter;ledig;Allgemeine Hochschulreife;0;4803;0;0;396;1
60;unbekannt;verheiratet;Hochschulabschluss;0;5990;1;0;396;1
41;Beamter;geschieden;Hochschulabschluss;0;-298;1;0;397;0
26;Servicekraft;ledig;Allgemeine Hochschulreife;0;49;0;0;397;0
30;unbekannt;ledig;Allgemeine Hochschulreife;0;161;1;0;397;0
50;Beamter;verheiratet;Allgemeine Hochschulreife;0;231;1;0;397;0
50;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;254;1;0;397;0
38;Beamter;geschieden;Allgemeine Hochschulreife;0;382;1;0;397;0
27;Beamter;verheiratet;Allgemeine Hochschulreife;0;897;0;0;397;1
53;unbekannt;verheiratet;Hochschulabschluss;0;1356;1;0;397;0
39;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1382;1;0;397;1
41;Techniker;verheiratet;Allgemeine Hochschulreife;0;1819;0;0;397;1
45;Freiberufler;verheiratet;Hochschulabschluss;0;3689;1;0;397;0
48;Beamter;geschieden;Allgemeine Hochschulreife;0;4099;0;0;397;1
26;Student;ledig;Hochschulabschluss;0;5169;1;0;397;1
41;Techniker;ledig;Allgemeine Hochschulreife;0;5329;0;0;397;1
46;unbekannt;verheiratet;Hochschulabschluss;0;8564;0;0;397;0
58;unbekannt;verheiratet;Allgemeine Hochschulreife;0;-382;0;0;398;0
44;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;0;0;0;398;0
36;Servicekraft;ledig;Allgemeine Hochschulreife;0;0;1;0;398;1
27;Techniker;verheiratet;Hochschulabschluss;0;8;1;1;398;0
36;unbekannt;ledig;unbekannt;0;62;0;0;398;1
59;Techniker;verheiratet;Allgemeine Hochschulreife;0;116;0;0;398;1
36;Techniker;ledig;Allgemeine Hochschulreife;0;539;1;0;398;1
56;Beamter;verheiratet;Allgemeine Hochschulreife;0;550;1;0;398;0
52;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;657;0;0;398;1
46;Arbeitslos;ledig;Hochschulabschluss;0;705;0;0;398;0
43;Techniker;geschieden;Allgemeine Hochschulreife;0;773;1;0;398;0
33;Beamter;geschieden;Hochschulabschluss;0;891;0;0;398;1
40;Techniker;verheiratet;Allgemeine Hochschulreife;0;1819;0;0;398;0
26;Beamter;ledig;Hochschulabschluss;0;2170;1;0;398;0
48;unbekannt;verheiratet;Allgemeine Hochschulreife;0;-440;1;1;399;0
37;Hausgehilfin;ledig;Mittlere Reife;0;0;0;0;399;0
33;unbekannt;ledig;Hochschulabschluss;0;0;1;0;399;0
43;Selbständig;verheiratet;Allgemeine Hochschulreife;0;0;0;0;399;0
32;unbekannt;ledig;Hochschulabschluss;0;11;1;1;399;0
60;Selbständig;verheiratet;Allgemeine Hochschulreife;0;18;1;1;399;0
34;unbekannt;verheiratet;Hochschulabschluss;0;188;0;0;399;0
31;unbekannt;ledig;Hochschulabschluss;0;518;1;0;399;0
54;Selbständig;verheiratet;Allgemeine Hochschulreife;0;641;1;0;399;0
26;Beamter;ledig;unbekannt;0;677;0;0;399;0
40;unbekannt;verheiratet;Mittlere Reife;0;738;1;1;399;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1101;1;0;399;0
57;Techniker;verheiratet;Hochschulabschluss;0;1103;0;0;399;0
44;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1127;0;0;399;0
29;Beamter;verheiratet;Allgemeine Hochschulreife;0;1489;1;0;399;0
34;Techniker;verheiratet;Hochschulabschluss;0;1524;1;0;399;0
63;Rentner;verheiratet;Allgemeine Hochschulreife;0;1612;0;0;399;0
28;unbekannt;ledig;Hochschulabschluss;0;2080;0;0;399;0
59;unbekannt;verheiratet;Mittlere Reife;0;2345;1;0;399;0
44;unbekannt;geschieden;Hochschulabschluss;0;2422;1;0;399;0
50;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;3169;0;0;399;1
36;Angestellter;ledig;Hochschulabschluss;0;3649;1;0;399;0
60;unbekannt;verheiratet;Hochschulabschluss;0;5041;0;0;399;1
36;Hausgehilfin;geschieden;Allgemeine Hochschulreife;0;-289;0;0;400;0
37;Beamter;ledig;Allgemeine Hochschulreife;0;-17;1;0;400;0
31;Servicekraft;ledig;Allgemeine Hochschulreife;0;0;1;0;400;0
41;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;0;1;1;400;1
60;Rentner;geschieden;Hochschulabschluss;0;4;1;0;400;0
33;unbekannt;ledig;Hochschulabschluss;0;48;1;0;400;0
29;Techniker;ledig;Allgemeine Hochschulreife;0;70;1;1;400;0
33;Beamter;ledig;Allgemeine Hochschulreife;0;91;1;0;400;0
42;unbekannt;verheiratet;Allgemeine Hochschulreife;0;283;1;0;400;0
65;Rentner;verheiratet;Mittlere Reife;0;308;0;0;400;0
59;Rentner;verheiratet;Mittlere Reife;0;363;0;0;400;0
42;Angestellter;verheiratet;Allgemeine Hochschulreife;0;414;1;0;400;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;745;1;0;400;0
35;Beamter;ledig;Hochschulabschluss;0;994;0;0;400;1
49;Beamter;ledig;unbekannt;0;1226;0;0;400;0
58;unbekannt;verheiratet;Hochschulabschluss;0;1227;0;0;400;1
29;Student;ledig;Allgemeine Hochschulreife;0;1779;0;0;400;1
36;Servicekraft;geschieden;Allgemeine Hochschulreife;0;2390;1;0;400;0
25;Techniker;verheiratet;Hochschulabschluss;0;2551;0;0;400;1
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;4885;1;1;400;0
32;unbekannt;ledig;Hochschulabschluss;0;10281;0;0;400;1
30;Selbständig;verheiratet;Hochschulabschluss;1;-1083;1;0;401;0
24;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-220;1;0;401;0
46;unbekannt;verheiratet;Hochschulabschluss;0;0;0;0;401;0
60;unbekannt;verheiratet;Hochschulabschluss;0;0;0;0;401;1
45;Freiberufler;verheiratet;Hochschulabschluss;0;1;0;0;401;0
60;Angestellter;verheiratet;Mittlere Reife;0;5;0;0;401;1
31;Angestellter;ledig;Allgemeine Hochschulreife;0;54;1;0;401;1
34;Techniker;verheiratet;Allgemeine Hochschulreife;0;133;0;0;401;1
25;Techniker;ledig;Hochschulabschluss;0;184;1;1;401;0
27;Angestellter;verheiratet;Allgemeine Hochschulreife;0;191;1;0;401;0
54;Techniker;verheiratet;Allgemeine Hochschulreife;0;230;0;1;401;0
34;Beamter;verheiratet;Allgemeine Hochschulreife;0;247;0;0;401;1
26;Freiberufler;ledig;Hochschulabschluss;0;255;1;0;401;0
49;Techniker;verheiratet;Allgemeine Hochschulreife;0;305;0;0;401;0
33;Techniker;ledig;Hochschulabschluss;0;318;1;0;401;0
34;unbekannt;verheiratet;Hochschulabschluss;0;520;1;0;401;0
31;Freiberufler;ledig;Hochschulabschluss;0;544;0;1;401;0
26;Servicekraft;ledig;Allgemeine Hochschulreife;0;598;1;0;401;0
29;Angestellter;verheiratet;Allgemeine Hochschulreife;0;659;0;0;401;0
33;unbekannt;geschieden;Hochschulabschluss;0;802;0;0;401;0
30;Beamter;ledig;Allgemeine Hochschulreife;0;1473;1;0;401;0
46;Techniker;geschieden;Allgemeine Hochschulreife;0;1547;1;0;401;0
66;Rentner;verheiratet;Mittlere Reife;0;1943;0;0;401;0
41;Techniker;verheiratet;Allgemeine Hochschulreife;0;4711;1;0;401;0
